2016-04-16:13-59-15|23.30:56.00::19.21
2016-04-16:13-59-31|23.30:56.00::19.09
2016-04-16:13-59-48|23.30:56.00::19.31
2016-04-16:14-00-04|23.30:56.10::19.03
2016-04-16:14-00-21|23.30:56.00::19.06
2016-04-16:14-00-36|23.40:56.10::18.96
2016-04-16:14-00-52|23.30:55.90::19.18
2016-04-16:14-01-08|23.30:56.00::19.33
2016-04-16:14-01-24|23.30:56.10::19.86
2016-04-16:14-01-40|23.30:56.10::20.72
2016-04-16:14-01-56|23.30:56.10::21.19
2016-04-16:14-02-12|23.40:56.20::21.22
2016-04-16:14-02-28|23.40:56.10::21.13
2016-04-16:14-02-43|23.30:56.00::20.63
2016-04-16:14-02-59|23.30:56.00::19.99
2016-04-16:14-03-16|23.30:56.00::19.48
2016-04-16:14-03-31|23.40:56.20::19.03
2016-04-16:14-03-47|23.40:56.20::18.88
2016-04-16:14-04-03|23.30:56.10::18.93
2016-04-16:14-04-20|23.30:56.10::19.04
2016-04-16:14-04-36|23.40:56.20::19.04
2016-04-16:14-04-52|23.40:56.30::19.15
2016-04-16:14-05-07|23.30:56.10::19.29
2016-04-16:14-05-23|23.40:56.20::19.69
2016-04-16:14-05-39|23.30:56.10::20.03
2016-04-16:14-05-55|23.30:56.20::20.34
2016-04-16:14-06-11|23.30:56.10::20.62
2016-04-16:14-06-27|23.40:56.20::20.70
2016-04-16:14-06-42|23.30:56.10::20.70
2016-04-16:14-06-59|23.30:56.10::20.54
2016-04-16:14-07-15|23.30:56.10::20.60
2016-04-16:14-07-32|23.30:56.10::20.88
2016-04-16:14-07-47|23.30:56.10::21.13
2016-04-16:14-08-03|23.30:56.00::20.38
2016-04-16:14-08-19|23.30:56.10::20.70
2016-04-16:14-08-35|23.30:56.00::20.48
2016-04-16:14-08-51|23.30:56.00::19.89
2016-04-16:14-09-07|23.30:56.10::19.60
2016-04-16:14-09-23|23.30:56.10::19.13
2016-04-16:14-09-39|23.30:56.20::19.01
2016-04-16:14-09-56|23.30:56.20::18.90
2016-04-16:14-10-12|23.30:56.20::18.59
2016-04-16:14-10-27|23.30:56.10::17.37
2016-04-16:14-10-45|23.30:56.10::17.62
2016-04-16:14-11-00|23.30:56.20::17.40
2016-04-16:14-11-17|23.30:56.20::18.12
2016-04-16:14-11-33|23.30:56.20::18.17
2016-04-16:14-11-49|23.30:56.30::17.59
2016-04-16:14-12-05|23.30:56.40::18.14
2016-04-16:14-12-21|23.30:56.40::18.87
2016-04-16:14-12-36|23.30:56.40::19.64
2016-04-16:14-12-52|23.30:56.70::19.98
2016-04-16:14-13-08|23.30:56.50::20.38
2016-04-16:14-13-25|23.30:56.50::20.89
2016-04-16:14-13-41|23.40:56.50::21.51
2016-04-16:14-13-57|23.30:56.40::22.46
2016-04-16:14-14-13|23.30:56.60::23.22
2016-04-16:14-14-30|23.30:56.50::24.04
2016-04-16:14-14-46|23.40:56.60::25.21
2016-04-16:14-15-02|23.40:56.80::25.91
2016-04-16:14-15-18|23.40:56.90::25.54
2016-04-16:14-15-33|23.40:56.70::24.92
2016-04-16:14-15-49|23.40:56.60::24.19
2016-04-16:14-16-05|23.40:57.00::23.74
2016-04-16:14-16-21|23.40:56.90::23.63
2016-04-16:14-16-37|23.40:56.80::23.82
2016-04-16:14-16-53|23.40:56.90::23.82
2016-04-16:14-17-09|23.40:56.80::23.57
2016-04-16:14-17-26|23.40:56.70::23.07
2016-04-16:14-17-41|23.40:56.80::22.54
2016-04-16:14-17-57|23.40:56.70::22.01
2016-04-16:14-18-13|23.40:56.70::21.47
2016-04-16:14-18-29|23.40:56.80::20.72
2016-04-16:14-18-47|23.40:56.70::20.41
2016-04-16:14-19-04|23.40:56.70::20.11
2016-04-16:14-19-20|23.40:56.70::20.05
2016-04-16:14-19-35|23.40:56.80::20.99
2016-04-16:14-19-51|23.40:56.80::21.02
2016-04-16:14-20-07|23.40:56.90::20.57
2016-04-16:14-20-23|23.40:56.80::19.72
2016-04-16:14-20-39|23.40:56.80::17.80
2016-04-16:14-20-55|23.40:57.10::17.21
2016-04-16:14-21-11|23.40:59.30::15.98
2016-04-16:14-21-28|23.40:59.20::14.98
2016-04-16:14-21-44|23.50:60.20::14.14
2016-04-16:14-22-01|-3276.70:76.70::13.66
2016-04-16:14-22-16|23.40:59.60::13.33
2016-04-16:14-22-32|23.40:59.60::13.03
2016-04-16:14-22-48|23.50:59.10::12.97
2016-04-16:14-23-06|23.50:59.20::12.89
2016-04-16:14-23-22|23.50:59.60::12.22
2016-04-16:14-23-38|23.50:59.70::12.38
2016-04-16:14-23-54|23.50:59.60::12.18
2016-04-16:14-24-10|23.50:59.50::11.90
2016-04-16:14-24-25|23.50:59.20::11.62
2016-04-16:14-24-43|23.50:59.20::11.29
2016-04-16:14-24-58|23.50:59.60::11.23
2016-04-16:14-25-15|23.50:59.60::11.02
2016-04-16:14-25-31|23.50:59.50::11.21
2016-04-16:14-25-47|23.60:59.50::11.46
2016-04-16:14-26-03|23.60:59.20::11.61
2016-04-16:14-26-20|23.50:59.20::12.19
2016-04-16:14-26-35|23.60:59.20::12.80
2016-04-16:14-26-51|23.60:59.50::13.31
2016-04-16:14-27-07|23.60:59.30::14.15
2016-04-16:14-27-23|23.60:59.20::14.96
2016-04-16:14-27-39|23.60:59.20::15.75
2016-04-16:14-27-55|23.60:59.40::16.61
2016-04-16:14-28-11|23.60:59.20::17.31
2016-04-16:14-28-27|23.60:59.10::17.90
2016-04-16:14-28-42|23.50:59.20::18.55
2016-04-16:14-28-59|23.60:59.30::19.11
2016-04-16:14-29-15|23.60:59.40::19.64
2016-04-16:14-29-31|23.50:59.30::20.12
2016-04-16:14-29-47|23.50:59.10::20.65
2016-04-16:14-30-04|23.60:59.20::21.07
2016-04-16:14-30-19|23.50:59.10::21.27
2016-04-16:14-30-35|23.50:59.20::21.31
2016-04-16:14-30-52|23.50:59.20::21.47
2016-04-16:14-31-08|23.60:59.40::21.26
2016-04-16:14-31-24|23.50:59.10::21.11
2016-04-16:14-31-40|23.60:59.20::20.97
2016-04-16:14-31-56|23.50:59.30::20.72
2016-04-16:14-32-11|23.50:59.40::21.71
2016-04-16:14-32-27|23.60:59.50::21.40
2016-04-16:14-32-43|23.50:59.40::20.72
2016-04-16:14-32-59|23.50:59.40::19.60
2016-04-16:14-33-15|23.50:59.50::18.48
2016-04-16:14-33-33|23.50:59.40::17.14
2016-04-16:14-33-51|23.50:59.40::15.74
2016-04-16:14-34-07|23.50:59.30::14.84
2016-04-16:14-34-23|23.60:59.40::14.00
2016-04-16:14-34-40|23.50:59.30::13.36
2016-04-16:14-34-55|23.50:59.30::12.02
2016-04-16:14-35-11|23.60:59.20::11.88
2016-04-16:14-35-27|23.60:59.20::10.93
2016-04-16:14-35-44|23.60:59.30::11.32
2016-04-16:14-36-00|23.60:59.30::10.88
2016-04-16:14-36-16|23.60:59.40::10.88
2016-04-16:14-36-32|23.60:59.50::10.74
2016-04-16:14-36-49|23.60:59.50::10.62
2016-04-16:14-37-05|23.60:59.40::10.54
2016-04-16:14-37-21|23.60:59.50::10.79
2016-04-16:14-37-37|23.60:59.50::10.98
2016-04-16:14-37-53|23.60:59.50::11.04
2016-04-16:14-38-09|23.60:59.50::11.42
2016-04-16:14-38-25|23.60:59.50::11.56
2016-04-16:14-38-41|23.60:59.40::11.76
2016-04-16:14-38-56|23.60:59.40::11.73
2016-04-16:14-39-13|23.60:59.50::12.00
2016-04-16:14-39-29|23.60:59.40::11.99
2016-04-16:14-39-47|23.60:59.40::11.69
2016-04-16:14-40-03|23.60:59.30::11.65
2016-04-16:14-40-19|23.60:57.50::11.29
2016-04-16:14-40-36|23.60:57.50::10.92
2016-04-16:14-40-52|23.60:58.10::10.56
2016-04-16:14-41-08|23.50:55.10::10.14
2016-04-16:14-41-23|23.50:54.30::9.56
2016-04-16:14-41-40|23.50:54.40::9.19
2016-04-16:14-41-56|23.40:55.60::8.75
2016-04-16:14-42-13|23.40:55.70::8.74
2016-04-16:14-42-29|23.40:53.60::8.52
2016-04-16:14-42-44|23.40:53.60::8.46
2016-04-16:14-43-00|23.40:53.70::8.62
2016-04-16:14-43-16|23.30:53.40::8.70
2016-04-16:14-43-34|23.30:53.50::8.68
2016-04-16:14-43-50|23.30:54.10::8.82
2016-04-16:14-44-06|23.30:54.10::8.99
2016-04-16:14-44-21|23.30:55.30::9.27
2016-04-16:14-44-37|23.30:54.90::9.68
2016-04-16:14-44-54|23.30:55.00::10.00
2016-04-16:14-45-10|23.30:55.70::10.50
2016-04-16:14-45-28|23.30:55.30::11.14
2016-04-16:14-45-44|23.30:55.00::11.57
2016-04-16:14-46-01|23.30:55.00::12.27
2016-04-16:14-46-17|23.30:55.30::12.68
2016-04-16:14-46-33|23.30:55.30::13.16
2016-04-16:14-46-49|23.30:55.50::13.36
2016-04-16:14-47-05|23.20:55.40::13.42
2016-04-16:14-47-22|23.30:55.50::13.69
2016-04-16:14-47-37|23.30:55.50::13.89
2016-04-16:14-47-53|23.30:55.50::13.94
2016-04-16:14-48-09|23.30:55.60::14.05
2016-04-16:14-48-25|23.30:55.50::14.00
2016-04-16:14-48-41|23.30:55.60::13.68
2016-04-16:14-48-57|23.30:55.60::12.56
2016-04-16:14-49-15|23.30:55.60::11.31
2016-04-16:14-49-31|23.30:55.50::10.21
2016-04-16:14-49-47|23.30:55.50::8.91
2016-04-16:14-50-04|23.30:55.40::8.13
2016-04-16:14-50-19|23.30:55.40::7.62
2016-04-16:14-50-35|23.30:55.20::7.17
2016-04-16:14-50-51|23.30:55.20::6.64
2016-04-16:14-51-07|23.30:55.20::6.31
2016-04-16:14-51-23|23.30:55.40::6.25
2016-04-16:14-51-39|23.30:55.30::6.20
2016-04-16:14-51-55|23.30:55.40::6.42
2016-04-16:14-52-12|23.30:55.40::6.51
2016-04-16:14-52-27|23.30:55.30::6.89
2016-04-16:14-52-43|23.30:55.30::7.23
2016-04-16:14-52-59|23.30:55.20::7.31
2016-04-16:14-53-15|23.30:55.30::7.54
2016-04-16:14-53-31|23.30:55.30::7.83
2016-04-16:14-53-47|23.30:55.20::7.89
2016-04-16:14-54-03|23.30:55.20::7.95
2016-04-16:14-54-19|23.30:55.30::8.20
2016-04-16:14-54-36|23.30:55.30::8.56
2016-04-16:14-54-52|23.30:55.20::9.07
2016-04-16:14-55-08|23.30:55.20::9.76
2016-04-16:14-55-23|23.30:55.20::10.30
2016-04-16:14-55-39|23.30:55.10::11.17
2016-04-16:14-55-55|23.30:55.10::12.06
2016-04-16:14-56-12|23.30:55.00::12.93
2016-04-16:14-56-28|23.30:55.00::13.57
2016-04-16:14-56-44|23.30:55.00::14.38
2016-04-16:14-57-00|23.30:55.10::14.99
2016-04-16:14-57-17|23.30:54.90::15.39
2016-04-16:14-57-35|23.30:54.90::15.47
2016-04-16:14-57-51|23.30:55.20::15.50
2016-04-16:14-58-07|23.30:55.00::15.35
2016-04-16:14-58-24|23.30:55.10::15.05
2016-04-16:14-58-41|23.30:55.10::14.91
2016-04-16:14-58-58|23.30:55.10::14.61
2016-04-16:14-59-14|23.30:55.10::14.49
2016-04-16:14-59-30|23.30:55.10::14.24
2016-04-16:14-59-46|23.30:55.10::13.99
2016-04-16:15-00-02|23.30:55.10::14.06
2016-04-16:15-00-17|23.30:55.10::13.82
2016-04-16:15-00-33|23.30:55.10::13.80
2016-04-16:15-00-49|23.30:55.10::14.14
2016-04-16:15-01-06|23.30:55.20::14.72
2016-04-16:15-01-22|23.30:55.20::15.31
2016-04-16:15-01-37|23.30:55.10::15.98
2016-04-16:15-01-53|23.30:55.20::16.63
2016-04-16:15-02-09|23.30:55.20::17.45
2016-04-16:15-02-25|23.30:55.10::18.42
2016-04-16:15-02-41|23.30:55.20::19.51
2016-04-16:15-02-58|23.30:55.20::20.32
2016-04-16:15-03-14|23.30:55.20::21.16
2016-04-16:15-03-30|23.30:55.20::21.83
2016-04-16:15-03-47|23.30:55.20::22.20
2016-04-16:15-04-02|23.30:55.10::22.62
2016-04-16:15-04-18|23.30:55.10::22.90
2016-04-16:15-04-34|23.30:55.10::23.26
2016-04-16:15-04-49|23.30:55.30::23.46
2016-04-16:15-05-05|23.30:55.10::23.79
2016-04-16:15-05-21|23.30:55.10::24.10
2016-04-16:15-05-37|23.30:55.10::24.16
2016-04-16:15-05-53|23.30:55.10::24.32
2016-04-16:15-06-09|23.30:55.10::24.24
2016-04-16:15-06-25|23.30:55.10::24.35
2016-04-16:15-06-41|23.30:55.10::24.22
2016-04-16:15-06-58|23.30:55.10::24.30
2016-04-16:15-07-14|23.30:55.00::24.35
2016-04-16:15-07-31|23.30:55.10::24.19
2016-04-16:15-07-47|23.30:55.00::24.05
2016-04-16:15-08-02|23.30:55.00::23.85
2016-04-16:15-08-19|23.30:55.00::23.43
2016-04-16:15-08-34|23.30:55.00::23.21
2016-04-16:15-08-50|23.30:55.00::23.13
2016-04-16:15-09-06|23.30:55.00::23.22
2016-04-16:15-09-22|23.30:54.90::23.75
2016-04-16:15-09-39|23.30:54.90::24.50
2016-04-16:15-09-54|23.30:54.90::25.18
2016-04-16:15-10-10|23.30:54.90::26.46
2016-04-16:15-10-27|23.30:54.90::27.44
2016-04-16:15-10-43|23.30:54.90::28.54
2016-04-16:15-11-00|23.30:54.90::29.71
2016-04-16:15-11-16|23.30:54.90::30.95
2016-04-16:15-11-31|23.30:54.90::32.46
2016-04-16:15-11-48|23.30:54.80::34.14
2016-04-16:15-12-05|23.30:54.80::36.10
2016-04-16:15-12-21|23.30:54.90::38.26
2016-04-16:15-12-37|23.30:54.90::40.80
2016-04-16:15-12-53|23.30:54.80::43.57
2016-04-16:15-13-09|23.30:54.90::46.22
2016-04-16:15-13-25|23.30:54.80::48.79
2016-04-16:15-13-41|23.30:54.80::51.22
2016-04-16:15-13-59|23.30:54.80::53.23
2016-04-16:15-14-15|23.30:54.80::54.77
2016-04-16:15-14-31|23.30:54.80::55.11
2016-04-16:15-14-49|23.30:54.80::55.44
2016-04-16:15-15-05|23.30:54.80::55.36
2016-04-16:15-15-21|23.30:54.80::55.18
2016-04-16:15-15-36|23.30:54.80::54.62
2016-04-16:15-15-52|23.30:54.70::53.83
2016-04-16:15-16-08|23.30:54.70::52.51
2016-04-16:15-16-24|23.30:54.70::50.81
2016-04-16:15-16-41|23.30:54.80::49.11
2016-04-16:15-16-57|23.30:54.70::47.78
2016-04-16:15-17-13|23.30:54.60::46.36
2016-04-16:15-17-29|23.30:54.70::44.96
2016-04-16:15-17-45|23.30:54.60::43.42
2016-04-16:15-18-01|23.40:54.80::41.88
2016-04-16:15-18-17|23.40:54.70::40.34
2016-04-16:15-18-33|23.30:54.70::38.61
2016-04-16:15-18-50|23.30:54.60::37.19
2016-04-16:15-19-06|23.30:54.60::35.60
2016-04-16:15-19-21|23.30:54.60::34.46
2016-04-16:15-19-37|23.40:54.60::33.48
2016-04-16:15-19-53|23.30:54.60::32.65
2016-04-16:15-20-10|23.30:54.60::31.95
2016-04-16:15-20-26|23.30:54.60::31.61
2016-04-16:15-20-41|23.30:54.60::31.25
2016-04-16:15-20-58|23.30:54.60::31.03
2016-04-16:15-21-14|23.30:54.60::31.05
2016-04-16:15-21-31|23.30:54.60::31.18
2016-04-16:15-21-47|23.30:54.60::31.21
2016-04-16:15-22-03|23.30:54.60::31.32
2016-04-16:15-22-20|23.30:54.60::31.58
2016-04-16:15-22-36|23.40:54.60::31.86
2016-04-16:15-22-51|23.40:54.60::32.33
2016-04-16:15-23-09|23.30:54.60::32.69
2016-04-16:15-23-24|23.30:54.60::32.97
2016-04-16:15-23-41|23.30:54.60::32.88
2016-04-16:15-23-56|23.30:54.50::32.88
2016-04-16:15-24-12|23.30:54.50::32.57
2016-04-16:15-24-28|23.40:54.60::31.93
2016-04-16:15-24-44|23.30:54.60::31.06
2016-04-16:15-25-01|23.30:54.60::30.25
2016-04-16:15-25-16|23.30:54.60::29.17
2016-04-16:15-25-32|23.30:54.60::28.25
2016-04-16:15-25-48|23.40:54.70::27.44
2016-04-16:15-26-04|23.30:54.60::26.83
2016-04-16:15-26-19|23.30:54.60::26.08
2016-04-16:15-26-38|23.30:54.60::25.72
2016-04-16:15-26-54|23.30:54.60::25.39
2016-04-16:15-27-10|23.30:54.60::25.36
2016-04-16:15-27-26|23.40:54.70::25.39
2016-04-16:15-27-43|23.30:54.60::25.64
2016-04-16:15-27-59|23.40:54.60::26.00
2016-04-16:15-28-14|23.30:54.60::26.39
2016-04-16:15-28-31|23.30:54.60::26.67
2016-04-16:15-28-47|23.30:54.60::27.01
2016-04-16:15-29-03|23.30:54.60::27.23
2016-04-16:15-29-19|23.30:54.60::27.21
2016-04-16:15-29-35|23.40:54.60::27.23
2016-04-16:15-29-51|23.30:54.60::27.40
2016-04-16:15-30-06|23.30:54.60::27.29
2016-04-16:15-30-22|23.30:54.60::27.27
2016-04-16:15-30-38|23.30:54.60::27.57
2016-04-16:15-30-54|23.30:54.60::27.77
2016-04-16:15-31-10|23.40:54.60::28.22
2016-04-16:15-31-25|23.30:54.60::28.69
2016-04-16:15-31-41|23.40:54.70::29.13
2016-04-16:15-31-57|23.30:54.60::29.33
2016-04-16:15-32-13|23.30:54.60::29.50
2016-04-16:15-32-29|23.30:54.60::29.47
2016-04-16:15-32-46|23.30:54.60::29.67
2016-04-16:15-33-02|23.30:54.60::29.89
2016-04-16:15-33-19|23.30:54.60::30.14
2016-04-16:15-33-36|23.30:54.50::30.42
2016-04-16:15-33-52|23.40:54.60::30.70
2016-04-16:15-34-07|23.30:54.50::31.03
2016-04-16:15-34-23|23.30:54.60::31.07
2016-04-16:15-34-39|23.30:54.50::31.50
2016-04-16:15-34-57|23.30:54.50::32.11
2016-04-16:15-35-12|23.30:54.50::32.59
2016-04-16:15-35-28|23.30:54.50::33.29
2016-04-16:15-35-44|23.40:54.60::33.68
2016-04-16:15-36-00|23.30:54.30::33.68
2016-04-16:15-36-15|23.30:54.10::33.80
2016-04-16:15-36-31|23.30:54.20::32.09
2016-04-16:15-36-49|23.30:54.20::32.28
2016-04-16:15-37-07|23.30:52.90::33.07
2016-04-16:15-37-23|23.30:52.80::34.16
2016-04-16:15-37-40|23.30:52.80::37.02
2016-04-16:15-37-57|23.30:54.20::37.24
2016-04-16:15-38-15|23.30:54.30::39.11
2016-04-16:15-38-30|23.30:54.10::39.56
2016-04-16:15-38-46|23.30:53.40::40.50
2016-04-16:15-39-02|23.20:52.50::41.96
2016-04-16:15-39-18|23.20:52.00::42.97
2016-04-16:15-39-35|23.20:52.10::44.68
2016-04-16:15-39-51|23.20:53.00::44.65
2016-04-16:15-40-07|23.20:52.40::45.03
2016-04-16:15-40-24|23.20:50.50::45.37
2016-04-16:15-40-42|23.20:50.50::46.20
2016-04-16:15-40-58|23.10:50.40::47.02
2016-04-16:15-41-13|23.10:51.20::47.55
2016-04-16:15-41-29|23.10:50.40::46.00
2016-04-16:15-41-45|23.00:50.30::48.91
2016-04-16:15-42-02|23.10:50.40::49.76
2016-04-16:15-42-18|23.00:50.30::49.62
2016-04-16:15-42-35|23.00:50.30::50.72
2016-04-16:15-42-50|23.00:50.30::51.19
2016-04-16:15-43-06|23.00:51.80::51.49
2016-04-16:15-43-22|23.00:51.70::51.74
2016-04-16:15-43-38|23.00:51.30::52.16
2016-04-16:15-43-54|23.00:51.20::53.12
2016-04-16:15-44-11|23.00:51.20::53.44
2016-04-16:15-44-26|23.00:50.50::54.93
2016-04-16:15-44-42|23.00:50.80::56.73
2016-04-16:15-44-58|23.00:51.20::56.46
2016-04-16:15-45-14|23.00:52.10::57.70
2016-04-16:15-45-29|23.00:51.60::61.33
2016-04-16:15-45-45|23.00:51.60::62.98
2016-04-16:15-46-01|23.00:51.80::63.17
2016-04-16:15-46-17|23.00:51.80::62.96
2016-04-16:15-46-33|23.00:52.40::62.90
2016-04-16:15-46-50|23.00:52.40::63.18
2016-04-16:15-47-06|23.00:52.10::63.04
2016-04-16:15-47-21|23.00:52.10::62.89
2016-04-16:15-47-39|23.00:52.10::63.25
2016-04-16:15-47-55|23.10:52.20::64.25
2016-04-16:15-48-13|23.00:52.20::65.40
2016-04-16:15-48-30|23.10:52.30::66.50
2016-04-16:15-48-46|23.10:52.30::70.82
2016-04-16:15-49-02|23.10:52.20::77.32
2016-04-16:15-49-18|23.10:52.20::78.63
2016-04-16:15-49-34|23.10:52.30::79.50
2016-04-16:15-49-50|23.20:52.30::104.39
2016-04-16:15-50-07|23.10:52.20::76.96
2016-04-16:15-50-22|23.10:52.30::76.62
2016-04-16:15-50-38|23.20:52.20::69.36
2016-04-16:15-50-55|23.20:52.30::92.28
2016-04-16:15-51-11|23.20:52.30::64.24
2016-04-16:15-51-27|23.20:52.40::89.93
2016-04-16:15-51-42|23.20:52.40::80.08
2016-04-16:15-51-58|23.20:52.50::90.97
2016-04-16:15-52-15|23.20:52.50::87.44
2016-04-16:15-52-31|23.20:52.50::88.39
2016-04-16:15-52-47|23.20:52.70::85.11
2016-04-16:15-53-04|23.20:52.70::67.30
2016-04-16:15-53-19|23.20:52.90::79.36
2016-04-16:15-53-35|23.20:52.70::74.07
2016-04-16:15-53-51|23.20:52.60::63.18
2016-04-16:15-54-07|23.20:52.70::63.59
2016-04-16:15-54-23|23.20:52.70::80.86
2016-04-16:15-54-39|23.30:52.60::81.41
2016-04-16:15-54-55|23.20:52.70::61.22
2016-04-16:15-55-11|23.20:52.70::76.27
2016-04-16:15-55-26|23.30:52.90::66.14
2016-04-16:15-55-43|23.30:52.70::73.14
2016-04-16:15-56-00|23.30:52.70::83.17
2016-04-16:15-56-16|23.30:52.80::76.21
2016-04-16:15-56-32|23.30:52.90::82.32
2016-04-16:15-56-48|23.30:52.90::82.75
2016-04-16:15-57-04|23.30:52.70::57.65
2016-04-16:15-57-19|23.30:52.90::53.28
2016-04-16:15-57-35|23.30:52.70::60.76
2016-04-16:15-57-51|23.30:53.00::71.17
2016-04-16:15-58-07|23.30:53.20::82.07
2016-04-16:15-58-23|23.30:53.10::82.61
2016-04-16:15-58-39|23.30:52.90::88.38
2016-04-16:15-58-55|23.30:53.00::63.89
2016-04-16:15-59-11|23.30:52.90::54.76
2016-04-16:15-59-28|23.30:52.90::79.43
2016-04-16:15-59-44|23.30:52.90::84.37
2016-04-16:16-00-01|23.30:52.90::70.88
2016-04-16:16-00-17|23.30:52.80::61.18
2016-04-16:16-00-33|23.30:52.70::55.16
2016-04-16:16-00-49|23.30:52.70::54.96
2016-04-16:16-01-05|23.30:52.80::62.18
2016-04-16:16-01-21|23.30:52.70::53.84
2016-04-16:16-01-37|23.30:52.90::55.45
2016-04-16:16-01-53|23.30:52.80::58.94
2016-04-16:16-02-09|23.30:52.90::63.35
2016-04-16:16-02-27|23.30:52.90::66.28
2016-04-16:16-02-43|23.30:52.90::56.19
2016-04-16:16-02-59|23.30:52.90::55.93
2016-04-16:16-03-15|23.30:52.90::57.17
2016-04-16:16-03-32|23.30:52.90::65.34
2016-04-16:16-03-48|23.30:52.90::58.86
2016-04-16:16-04-05|23.30:53.00::61.92
2016-04-16:16-04-25|23.30:53.00::59.28
2016-04-16:16-04-41|23.30:53.00::56.63
2016-04-16:16-04-58|23.30:53.30::56.88
2016-04-16:16-05-15|23.30:53.00::58.30
2016-04-16:16-05-47|23.30:53.00::64.12
2016-04-16:16-06-05|23.30:53.00::73.20
2016-04-16:16-06-22|23.30:53.00::63.69
2016-04-16:16-06-38|23.30:53.00::67.20
2016-04-16:16-06-54|23.30:53.00::76.08
2016-04-16:16-07-11|23.30:53.00::83.02
2016-04-16:16-07-29|23.30:53.00::77.91
2016-04-16:16-07-45|23.30:53.00::75.69
2016-04-16:16-08-01|23.30:52.90::74.44
2016-04-16:16-08-17|23.30:52.90::66.42
2016-04-16:16-08-33|23.30:52.90::63.57
2016-04-16:16-08-49|23.30:52.90::63.64
2016-04-16:16-09-05|23.30:52.90::64.01
2016-04-16:16-09-21|23.30:52.90::65.04
2016-04-16:16-09-37|23.30:53.00::64.84
2016-04-16:16-09-53|23.30:53.00::65.98
2016-04-16:16-10-09|23.30:53.00::66.85
2016-04-16:16-10-25|23.30:53.00::66.42
2016-04-16:16-10-44|23.30:52.90::69.69
2016-04-16:16-11-01|23.30:53.00::81.74
2016-04-16:16-11-18|23.30:52.90::69.57
2016-04-16:16-11-34|23.30:53.00::70.09
2016-04-16:16-11-56|23.30:53.00::75.47
2016-04-16:16-12-13|23.30:52.90::81.01
2016-04-16:16-12-32|23.30:53.00::74.26
2016-04-16:16-12-52|23.30:53.00::76.42
2016-04-16:16-13-09|23.30:52.90::79.94
2016-04-16:16-13-27|23.30:53.00::79.28
2016-04-16:16-13-44|23.30:53.00::69.08
2016-04-16:16-14-02|23.30:53.00::72.12
2016-04-16:16-14-20|23.30:53.00::75.94
2016-04-16:16-14-38|23.30:52.90::74.13
2016-04-16:16-14-54|23.30:52.90::63.74
2016-04-16:16-15-11|23.30:52.90::65.13
2016-04-16:16-15-28|23.30:52.90::60.11
2016-04-16:16-15-45|23.30:52.90::56.00
2016-04-16:16-16-03|23.30:53.00::52.14
2016-04-16:16-16-20|23.30:52.90::49.13
2016-04-16:16-16-38|23.30:52.90::46.03
2016-04-16:16-16-59|23.30:52.90::44.23
2016-04-16:16-17-18|23.30:53.00::42.22
2016-04-16:16-17-39|23.30:53.00::40.88
2016-04-16:16-17-59|23.30:53.00::40.21
2016-04-16:16-18-15|23.30:52.90::39.30
2016-04-16:16-18-32|23.30:52.90::39.15
2016-04-16:16-18-49|23.30:52.90::38.99
2016-04-16:16-19-07|23.30:52.90::39.08
2016-04-16:16-19-24|23.30:53.00::38.20
2016-04-16:16-19-43|23.30:53.00::38.11
2016-04-16:16-19-59|23.30:52.90::37.73
2016-04-16:16-20-17|23.30:52.90::37.53
2016-04-16:16-20-35|23.30:52.90::37.36
2016-04-16:16-20-52|23.30:52.90::36.81
2016-04-16:16-21-11|23.30:52.90::36.33
2016-04-16:16-21-31|23.30:52.90::35.75
2016-04-16:16-21-52|23.30:53.00::35.31
2016-04-16:16-22-09|23.30:52.90::35.44
2016-04-16:16-22-25|23.30:52.90::35.44
2016-04-16:16-22-42|23.30:52.90::35.74
2016-04-16:16-22-59|23.30:52.90::35.94
2016-04-16:16-23-15|23.30:52.90::36.42
2016-04-16:16-23-31|23.30:52.90::36.79
2016-04-16:16-23-48|23.30:52.90::37.12
2016-04-16:16-24-46|23.30:52.90::39.18
2016-04-16:16-25-03|23.30:52.90::39.87
2016-04-16:16-25-19|23.30:52.90::40.13
2016-04-16:16-25-34|23.30:52.90::40.60
2016-04-16:16-25-52|23.30:52.90::40.91
2016-04-16:16-26-08|23.30:52.80::40.97
2016-04-16:16-26-25|23.30:52.80::41.00
2016-04-16:16-26-40|23.30:52.90::41.02
2016-04-16:16-26-56|23.30:52.90::40.77
2016-04-16:16-27-12|23.30:52.80::40.72
2016-04-16:16-27-29|23.30:52.90::40.74
2016-04-16:16-27-45|23.30:52.90::40.60
2016-04-16:16-28-01|23.30:52.90::40.63
2016-04-16:16-28-16|23.30:52.90::40.38
2016-04-16:16-28-32|23.30:52.80::40.01
2016-04-16:16-28-48|23.30:52.90::39.49
2016-04-16:16-29-04|23.30:52.90::39.24
2016-04-16:16-29-21|23.30:52.90::39.02
2016-04-16:16-29-37|23.30:52.90::38.89
2016-04-16:16-29-53|23.30:52.90::38.81
2016-04-16:16-30-09|23.30:52.90::38.91
2016-04-16:16-30-26|23.30:52.90::39.25
2016-04-16:16-30-42|23.30:52.90::39.87
2016-04-16:16-30-57|23.30:52.80::40.46
2016-04-16:16-31-13|23.30:52.80::41.36
2016-04-16:16-31-29|23.30:52.90::42.34
2016-04-16:16-31-45|23.30:52.90::43.70
